Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,Referral Score,,
6384,Hardware,35,0,2,No,Analyst,3,1.6,59000,4,1,2
6385,Software,51,1,2,Yes,Analyst,1,3.7,61800,4,1,2
6386,Software,27,0,4,Yes,Explorer,4,3.6,82000,9,1,2
6387,Software,38,0,1,No,Sentinel,0,1.88,37000,3,1,2
6388,Software,50,1,1,Yes,Explorer,5,3.88,96000,9,1,2
6389,Software,53,1,2,Yes,Diplomat,4,4,89400,10,1,2
6390,Software,32,1,1,Yes,Diplomat,4,2.11,77600,9,1,2
6391,Hardware,31,0,5,Yes,Diplomat,1,2.44,48000,9,1,2
6392,Software,48,0,1,Yes,Diplomat,1,2.76,65000,7,1,2
6393,Hardware,47,0,2,Yes,Diplomat,6,3.56,168000,8,1,2
6394,Hardware,49,1,2,Yes,Explorer,3,3.46,64200,8,1,2
6395,Software,42,1,2,Yes,Explorer,4,2.03,79600,7,1,2
6396,Software,27,0,5,Yes,Explorer,5,2.45,102000,9,1,2
6397,Software,55,0,1,Yes,Diplomat,3,1.27,110000,6,1,2
6398,Software,25,0,1,Yes,Diplomat,5,1.67,91000,7,1,2
6399,Software,54,1,1,No,Explorer,4,1.79,62200,8,1,2
6400,Software,38,0,2,No,Diplomat,3,1.27,63000,3,1,2
6401,Software,36,1,2,No,Diplomat,2,2.2,59800,6,1,2
6402,Hardware,64,0,2,Yes,Diplomat,2,2.79,73000,6,1,2
6403,Hardware,59,0,2,Yes,Diplomat,4,2.62,87000,7,1,2
6404,Software,29,0,10,Yes,Explorer,4,1.45,72000,9,1,2
6405,Software,49,1,2,No,Explorer,2,2.32,58200,6,1,2
6406,Software,31,1,2,Yes,Explorer,0,1.65,39800,4,1,2
6407,Hardware,28,1,1,Yes,Diplomat,2,3.13,59400,4,1,2
6408,Software,39,0,2,Yes,Analyst,5,3.18,89000,10,1,2
6409,Hardware,38,0,10,No,Analyst,2,1.99,53000,4,1,2
6410,Software,36,0,2,No,Explorer,2,2.9,69000,4,1,2
6411,Hardware,35,1,1,Yes,Diplomat,3,3.63,95000,6,1,2
6412,Software,49,0,1,Yes,Sentinel,3,3.61,103000,4,1,2
6413,Software,41,1,2,No,Diplomat,5,1.59,78800,9,1,2
6414,Hardware,42,0,1,Yes,Explorer,6,2.43,102000,7,1,2
6415,Software,56,0,2,Yes,Sentinel,4,2.56,102000,6,1,2
6416,Hardware,52,0,2,No,Explorer,2,2.32,56000,5,1,2
6417,Software,32,0,2,Yes,Diplomat,2,2.13,94000,6,1,2
6418,Software,54,0,7,No,Sentinel,4,2.57,62000,9,1,2
6419,Software,30,0,2,Yes,Diplomat,0,2.17,67000,5,1,2
6420,Hardware,60,0,4,Yes,Explorer,1,3.48,91000,7,1,2
6421,Software,40,0,1,Yes,Sentinel,2,1.2,52000,3,1,2
6422,Software,45,0,1,Yes,Sentinel,4,1.81,70000,5,1,2
6423,Hardware,26,0,1,Yes,Analyst,4,1.26,50000,4,1,2
6424,Software,51,1,2,Yes,Diplomat,3,1.76,48800,3,1,2
6425,Hardware,62,1,10,Yes,Diplomat,2,2.11,86600,7,1,2
6426,Hardware,45,1,3,Yes,Explorer,2,1.38,68000,6,1,2
6427,Software,56,0,1,No,Explorer,2,2.22,70000,9,1,2
6428,Hardware,39,1,1,Yes,Analyst,2,3.12,66200,5,1,2
6429,Hardware,57,0,1,Yes,Diplomat,3,2.15,78000,6,1,2
6430,Hardware,31,0,2,Yes,Diplomat,1,1.51,70000,7,1,2
6431,Software,21,0,4,Yes,Diplomat,4,1.13,59000,6,1,2
6432,Hardware,32,0,2,Yes,Diplomat,5,2.28,72000,6,1,2
6433,Software,29,1,1,Yes,Explorer,3,1.41,61200,4,1,2
6434,Hardware,28,0,1,Yes,Diplomat,3,2.31,59000,5,1,2
6435,Hardware,54,0,1,No,Explorer,1,1.61,53000,7,1,2
6436,Software,37,1,4,Yes,Explorer,2,1.55,61600,9,1,2
6437,Hardware,26,0,2,No,Explorer,0,2.08,40000,3,1,2
6438,Software,26,1,1,Yes,Explorer,3,3.1,52800,9,1,2
6439,Hardware,60,1,11,Yes,Sentinel,2,2.27,50000,4,1,2
6440,Software,38,1,2,No,Analyst,2,3.8,52400,8,1,2
6441,Software,44,0,2,Yes,Sentinel,3,2.42,76000,6,1,2
6442,Hardware,34,1,2,Yes,Explorer,2,2.37,77200,8,1,2
6443,Hardware,52,0,9,Yes,Analyst,3,2.54,86000,5,1,2
6444,Hardware,32,0,4,No,Explorer,0,3.42,31000,4,1,2
6445,Hardware,27,0,1,Yes,Explorer,5,3.47,96000,8,1,2
6446,Software,39,0,1,Yes,Diplomat,3,2.24,58000,6,1,2
6447,Software,51,1,1,Yes,Explorer,5,3.77,99800,10,1,2
6448,Hardware,27,0,8,No,Diplomat,4,1.89,63000,8,1,2
6449,Software,29,0,2,Yes,Diplomat,3,2.1,76000,9,1,2
6450,Hardware,33,0,11,Yes,Diplomat,1,1.34,53000,7,1,2
6451,Hardware,54,0,4,Yes,Explorer,4,2.12,106000,10,1,2
6452,Hardware,53,0,2,Yes,Diplomat,0,2.62,95000,7,1,2
6453,Software,23,0,3,Yes,Explorer,2,3.19,47000,5,1,2
6454,Hardware,40,0,1,Yes,Sentinel,0,1.69,58000,3,1,2
6455,Software,25,0,1,Yes,Explorer,3,2.74,66000,8,1,2
6456,Software,30,0,2,Yes,Explorer,2,4,72000,8,1,2
6457,Software,49,0,1,Yes,Explorer,1,1.82,60000,7,1,2
6458,Hardware,62,0,2,Yes,Sentinel,1,2.88,55000,5,1,2
6459,Software,45,0,2,Yes,Diplomat,0,1.83,64000,5,1,2
6460,Software,51,1,4,Yes,Diplomat,3,3.1,113800,10,1,2
6461,Software,27,1,1,Yes,Diplomat,5,1.61,72600,9,1,2
6462,Software,32,1,2,Yes,Explorer,1,2.99,59600,10,1,2
6463,Hardware,64,0,2,Yes,Analyst,0,2.95,50000,3,1,2
6464,Software,44,1,1,No,Diplomat,4,2.84,56200,5,1,2
6465,Hardware,24,0,7,Yes,Explorer,2,4,81000,6,1,2
6466,Hardware,45,0,1,No,Explorer,5,4,89000,9,1,2
6467,Software,55,1,2,Yes,Sentinel,2,2.16,45000,4,1,2
6468,Hardware,39,1,2,Yes,Explorer,3,2.22,74200,7,1,2
6469,Software,23,0,2,Yes,Explorer,3,3.14,84000,9,1,2
6470,Hardware,55,0,2,Yes,Sentinel,4,2.43,75000,4,1,2
6471,Hardware,62,0,10,Yes,Explorer,3,3.84,82000,6,1,2
6472,Hardware,47,0,1,Yes,Explorer,0,1.24,62000,7,1,2
6473,Software,40,1,8,Yes,Sentinel,4,3.26,70000,3,1,2
6474,Software,43,0,3,Yes,Sentinel,2,2.08,53000,4,1,2
6475,Hardware,29,1,2,Yes,Sentinel,6,2.84,67200,8,1,2
6476,Software,38,0,1,Yes,Sentinel,4,3.08,54000,3,1,2
6477,Software,30,1,4,Yes,Analyst,2,1.73,49000,8,1,2
6478,Software,48,1,9,No,Sentinel,3,2.55,48400,5,1,2
6479,Software,42,0,2,Yes,Explorer,4,1.85,75000,3,1,2
6480,Hardware,54,0,6,No,Sentinel,2,3.8,75000,8,1,2
6481,Hardware,37,0,1,No,Analyst,4,2.59,68000,5,1,2
6482,Hardware,42,0,10,No,Explorer,0,1.46,49000,4,1,2
6483,Software,23,1,2,No,Explorer,1,3.05,36400,2,1,2
6484,Software,39,0,2,Yes,Diplomat,0,3.95,59000,10,1,2
6485,Hardware,30,0,11,Yes,Explorer,1,2.28,72000,8,1,2
6486,Software,27,1,1,Yes,Diplomat,5,2.68,71600,10,1,2
6487,Software,51,0,2,Yes,Explorer,2,2.9,81000,3,1,2
6488,Software,42,1,2,Yes,Diplomat,0,1.71,64600,3,1,2
6489,Hardware,54,0,2,Yes,Diplomat,3,1.35,90000,6,1,2
6490,Software,25,1,1,Yes,Analyst,4,3.11,63000,5,1,2
6491,Hardware,36,0,2,Yes,Explorer,4,1.4,88000,7,1,2
6492,Software,47,1,2,Yes,Diplomat,1,2.62,44600,4,1,2
6493,Software,42,0,2,No,Analyst,3,1.37,47000,5,1,2
6494,Hardware,65,1,8,Yes,Sentinel,2,2.43,53000,5,1,2
6495,Hardware,31,0,12,Yes,Explorer,0,3.98,78000,9,1,2
6496,Software,49,0,1,Yes,Diplomat,2,2.65,93000,6,1,2
6497,Hardware,38,1,5,Yes,Diplomat,1,2.72,69400,6,1,2
6498,Hardware,55,0,9,Yes,Diplomat,2,3.57,133000,8,1,2
6499,Hardware,48,0,2,Yes,Diplomat,3,3.11,91000,9,1,2
6500,Software,39,0,1,Yes,Diplomat,1,2.42,64000,5,1,2
6501,Software,23,1,6,Yes,Sentinel,5,3.79,80400,9,1,2
6502,Hardware,52,1,2,No,Diplomat,3,3.91,54600,8,1,2
6503,Software,51,0,10,Yes,Explorer,3,1.75,92000,6,1,2
6504,Software,52,1,1,Yes,Explorer,3,3.52,100600,10,1,2
6505,Software,35,1,2,Yes,Diplomat,3,1.64,66000,8,1,2
6506,Hardware,25,0,1,Yes,Diplomat,1,2.18,49000,3,1,2
6507,Software,28,1,2,Yes,Sentinel,2,2.86,47400,9,1,2
6508,Software,38,0,1,Yes,Sentinel,3,2.21,57000,3,1,2
6509,Software,39,0,2,Yes,Analyst,4,2.37,65000,5,1,2
6510,Hardware,24,1,1,Yes,Explorer,6,2.81,64200,9,1,2
6511,Software,21,0,2,Yes,Diplomat,3,3.55,42000,4,1,2
6512,Software,42,1,1,No,Analyst,4,3.71,77600,6,1,2
6513,Software,48,1,2,No,Sentinel,1,3.6,61400,5,1,2
6514,Software,52,0,1,Yes,Explorer,1,3.78,101000,9,1,2
6515,Software,43,0,1,Yes,Analyst,4,3.22,84000,6,1,2
6516,Hardware,55,1,1,No,Diplomat,3,3.27,55000,6,1,2
6517,Hardware,43,0,2,Yes,Diplomat,0,1.97,75000,4,1,2
6518,Software,21,0,2,Yes,Analyst,4,1.86,47000,5,1,2
6519,Hardware,47,0,1,Yes,Explorer,0,1.77,53000,5,1,2
6520,Software,35,0,4,No,Explorer,2,3.49,61000,8,1,2
6521,Software,43,0,1,Yes,Diplomat,0,3.1,65000,4,1,2
6522,Software,34,1,1,Yes,Sentinel,6,2.38,55200,6,1,2
6523,Software,57,0,1,No,Explorer,3,3.19,42000,8,1,2
6524,Hardware,39,0,2,Yes,Sentinel,1,3.21,62000,4,1,2
6525,Software,23,0,1,No,Diplomat,3,3.74,58000,10,1,2
6526,Software,46,0,2,Yes,Analyst,3,1.92,97000,4,1,2
6527,Hardware,28,0,1,Yes,Diplomat,1,1.53,59000,4,1,2
6528,Hardware,57,0,7,Yes,Explorer,3,1.76,78000,10,1,2
6529,Software,48,0,2,Yes,Diplomat,4,3.03,89000,10,1,2
6530,Hardware,44,0,13,Yes,Diplomat,3,2.5,100000,8,1,2
6531,Software,53,0,1,Yes,Sentinel,4,3.04,97000,6,1,2
6532,Hardware,26,1,1,Yes,Sentinel,4,2.26,47800,2,1,2
6533,Software,42,1,1,Yes,Diplomat,4,1.98,89600,10,1,2
6534,Hardware,45,0,1,Yes,Explorer,1,3.48,113000,7,1,2
6535,Hardware,63,0,1,Yes,Diplomat,1,4,79000,6,1,2
6536,Software,33,1,11,No,Diplomat,6,1.81,78400,8,1,2
6537,Software,51,0,8,No,Diplomat,4,1.2,102000,8,1,2
6538,Software,44,0,2,Yes,Explorer,2,2.4,81000,4,1,2
6539,Hardware,44,0,2,Yes,Explorer,3,2.43,78000,5,1,2
6540,Software,37,0,1,No,Explorer,1,3.54,59000,8,1,2
6541,Software,35,1,2,Yes,Sentinel,2,3.29,50000,5,1,2
6542,Software,45,1,1,Yes,Explorer,5,2.16,76000,10,1,2
6543,Hardware,62,0,5,Yes,Explorer,2,1.86,78000,5,1,2
6544,Software,30,1,2,No,Diplomat,5,3.7,87000,10,1,2
6545,Software,23,0,2,Yes,Explorer,1,3.98,51000,8,1,2
6546,Software,55,1,2,No,Sentinel,2,2.92,40000,7,1,2
6547,Hardware,38,1,2,Yes,Diplomat,5,3.13,91400,8,1,2
6548,Software,34,1,2,Yes,Diplomat,3,3.06,65200,4,1,2
6549,Hardware,34,0,1,No,Diplomat,1,2.01,73000,4,1,2
6550,Hardware,54,0,2,Yes,Explorer,4,2.36,120000,6,1,2
6551,Hardware,63,1,1,Yes,Explorer,0,4,73400,6,1,2
6552,Hardware,44,0,9,Yes,Explorer,2,4,117000,10,1,2
6553,Hardware,50,1,2,No,Explorer,4,1.18,80000,7,1,2
6554,Hardware,32,1,2,Yes,Diplomat,1,3.95,79600,5,1,2
6555,Hardware,57,1,2,Yes,Sentinel,1,1.62,39600,2,1,2
6556,Software,54,0,2,Yes,Explorer,0,3.25,95000,4,1,2
6557,Hardware,60,0,1,Yes,Diplomat,3,3.24,132000,9,1,2
6558,Hardware,58,1,6,Yes,Diplomat,3,2.81,74400,5,1,2
6559,Software,47,0,2,Yes,Explorer,2,2.05,66000,5,1,2
6560,Software,51,1,6,Yes,Analyst,1,1.2,40800,3,1,2
6561,Hardware,43,0,10,Yes,Diplomat,5,2.87,116000,10,1,2
6562,Software,48,0,2,Yes,Diplomat,2,2.36,86000,4,1,2
6563,Hardware,38,0,1,Yes,Diplomat,4,2.34,95000,9,1,2
6564,Software,27,1,6,Yes,Explorer,1,1.45,58600,6,1,2
6565,Software,55,1,2,Yes,Analyst,1,2.53,42000,2,1,2
6566,Hardware,65,1,1,Yes,Explorer,2,2.68,77000,6,1,2
6567,Hardware,35,1,3,Yes,Sentinel,3,3.18,52000,3,1,2
6568,Software,38,1,1,Yes,Diplomat,2,1.63,57400,5,1,2
6569,Software,40,1,2,Yes,Explorer,2,3.65,79000,9,1,2
6570,Software,29,0,1,Yes,Sentinel,4,3.7,80000,9,1,2
6571,Hardware,60,0,1,No,Sentinel,3,2.6,59000,4,1,2
6572,Hardware,58,0,2,Yes,Diplomat,1,1.84,66000,6,1,2
6573,Hardware,42,0,2,Yes,Diplomat,1,3.15,75000,4,1,2
6574,Hardware,45,0,4,Yes,Sentinel,3,4,95000,7,1,2
6575,Hardware,55,0,2,Yes,Analyst,6,2.07,95000,7,1,2
6576,Software,36,0,1,Yes,Diplomat,3,3.66,57000,6,1,2
6577,Software,49,0,1,Yes,Diplomat,6,3.42,77000,9,1,2
6578,Software,48,0,1,Yes,Analyst,2,3.45,77000,5,1,2
6579,Software,36,0,1,Yes,Diplomat,4,2.46,73000,9,1,2
6580,Software,51,0,2,Yes,Explorer,4,3.73,102000,9,1,2
6581,Software,33,1,6,Yes,Analyst,4,3.72,75400,7,1,2
6582,Software,34,1,2,Yes,Diplomat,1,1.85,57200,7,1,2
6583,Software,53,0,1,Yes,Diplomat,2,1.22,69000,4,1,2
6584,Hardware,39,0,1,Yes,Analyst,1,4,72000,3,1,2
6585,Software,32,1,1,Yes,Diplomat,6,3.95,92600,10,1,2
6586,Hardware,28,0,7,Yes,Explorer,4,2.23,69000,9,1,2
6587,Software,49,0,1,Yes,Sentinel,2,2.92,60000,4,1,2
6588,Software,38,1,2,Yes,Sentinel,1,1.18,50400,2,1,2
6589,Software,43,0,1,Yes,Diplomat,5,1.18,95000,8,1,2
6590,Software,32,1,1,Yes,Explorer,1,1.22,47600,6,1,2
6591,Software,21,0,4,Yes,Sentinel,0,3.32,42000,6,1,2
6592,Hardware,40,1,5,Yes,Diplomat,2,3.55,67000,8,1,2
6593,Software,36,0,1,Yes,Explorer,2,2.47,89000,5,1,2
6594,Hardware,24,1,1,Yes,Analyst,2,4,53200,5,1,2
6595,Hardware,48,1,1,Yes,Diplomat,1,2.51,68400,6,1,2
6596,Hardware,35,1,2,Yes,Explorer,1,1.64,66000,5,1,2
6597,Hardware,47,1,1,Yes,Explorer,2,1.23,62600,5,1,2
6598,Software,43,0,2,Yes,Explorer,5,1.58,120000,9,1,2
6599,Hardware,38,1,2,Yes,Explorer,1,3.08,53400,7,1,2
6600,Hardware,55,1,13,Yes,Diplomat,4,3.14,133000,10,1,2
6601,Software,40,0,7,Yes,Explorer,3,1.84,89000,8,1,2
6602,Hardware,52,0,2,Yes,Explorer,1,3.15,98000,5,1,2
6603,Hardware,34,1,1,Yes,Diplomat,0,4,70200,6,1,2
6604,Software,37,0,6,Yes,Analyst,3,2.15,56000,4,1,2
6605,Hardware,45,1,5,No,Analyst,1,1.95,45000,4,1,2
6606,Software,33,1,2,Yes,Explorer,3,3.71,68400,8,1,2
6607,Software,53,0,2,No,Explorer,2,1.82,58000,5,1,2
6608,Hardware,50,0,2,Yes,Analyst,3,1.19,65000,3,1,2
6609,Software,41,0,2,Yes,Explorer,3,3.41,89000,7,1,2
6610,Hardware,25,0,2,Yes,Sentinel,1,2.11,38000,4,1,2
6611,Hardware,50,0,2,Yes,Explorer,2,1.2,67000,4,1,2
6612,Software,43,0,1,Yes,Analyst,4,3.88,104000,10,1,2
6613,Software,35,1,4,Yes,Diplomat,0,3.54,69000,9,1,2
6614,Hardware,59,0,2,Yes,Diplomat,3,2.84,105000,9,1,2
6615,Hardware,36,0,2,Yes,Sentinel,0,1.42,36000,2,1,2
6616,Software,33,1,2,Yes,Explorer,3,2.99,65400,8,1,2
6617,Software,25,0,2,No,Diplomat,1,2.94,56000,6,1,2
6618,Software,45,0,1,Yes,Explorer,4,3.14,95000,9,1,2
6619,Hardware,46,0,9,Yes,Explorer,3,4,114000,9,1,2
6620,Software,47,0,1,Yes,Analyst,2,3.36,62000,4,1,2
6621,Software,39,1,1,Yes,Explorer,1,1.39,51200,4,1,2
6622,Software,31,0,5,Yes,Diplomat,1,2.49,37000,4,1,2
6623,Hardware,49,0,2,Yes,Explorer,0,1.13,59000,4,1,2
6624,Software,46,0,4,Yes,Diplomat,3,1.64,87000,8,1,2
6625,Hardware,38,0,6,No,Explorer,5,3.82,135000,9,1,2
6626,Software,26,0,1,Yes,Explorer,2,2.83,52000,6,1,2
6627,Software,38,1,9,Yes,Analyst,3,2.25,55400,5,1,2
6628,Software,28,1,1,Yes,Sentinel,1,2.37,54400,5,1,2
6629,Hardware,26,0,2,Yes,Diplomat,0,3.05,50000,5,1,2
6630,Software,25,1,2,Yes,Analyst,2,2.73,51000,5,1,2
6631,Hardware,54,1,2,Yes,Diplomat,4,3.66,87200,10,1,2
6632,Hardware,43,1,1,Yes,Diplomat,3,2.46,76400,6,1,2
6633,Hardware,40,1,2,Yes,Diplomat,1,2.36,46000,3,1,2
6634,Hardware,37,1,2,Yes,Analyst,5,3.22,67600,7,1,2
6635,Hardware,55,1,1,Yes,Explorer,5,1.13,81000,10,1,2
6636,Hardware,36,0,3,Yes,Diplomat,1,3.8,84000,6,1,2
6637,Hardware,46,0,8,Yes,Diplomat,0,2.6,79000,9,1,2
6638,Hardware,51,1,2,Yes,Sentinel,5,2.14,76800,7,1,2
6639,Software,42,0,5,Yes,Sentinel,4,2.43,52000,5,1,2
6640,Software,28,0,2,Yes,Diplomat,0,3.57,53000,6,1,2
6641,Software,27,1,1,Yes,Analyst,2,1.95,50600,4,1,2
6642,Software,33,1,2,Yes,Sentinel,0,3.97,43400,6,1,2
6643,Hardware,46,1,3,Yes,Diplomat,4,2.47,72800,7,1,2
6644,Hardware,44,0,2,Yes,Explorer,4,2.77,87000,10,1,2
6645,Hardware,63,0,2,Yes,Explorer,2,3.03,87000,5,1,2
6646,Hardware,50,0,1,Yes,Explorer,1,1.55,79000,6,1,2
6647,Hardware,58,1,1,No,Explorer,2,1.75,53400,4,1,2
6648,Hardware,28,1,2,Yes,Diplomat,4,2.92,73400,5,1,2
6649,Software,46,0,1,Yes,Diplomat,6,1.41,80000,6,1,2
6650,Software,51,0,2,Yes,Sentinel,0,2.64,57000,4,1,2
6651,Software,51,1,2,Yes,Diplomat,3,2.52,64800,6,1,2
6652,Software,34,0,5,Yes,Diplomat,2,1.25,60000,4,1,2
6653,Software,28,0,1,No,Sentinel,1,3.54,55000,5,1,2
6654,Software,34,1,2,Yes,Diplomat,4,3.14,88200,6,1,2
6655,Software,52,1,2,Yes,Analyst,1,3.92,67600,6,1,2
6656,Software,51,1,2,Yes,Diplomat,3,1.93,65800,4,1,2
6657,Software,46,0,2,No,Explorer,2,3.68,78000,8,1,2
6658,Software,23,0,1,Yes,Diplomat,2,3.57,62000,7,1,2
6659,Software,31,0,2,Yes,Sentinel,5,1.98,89000,5,1,2
6660,Software,46,1,1,Yes,Explorer,4,2.9,79800,7,1,2
6661,Software,32,0,1,Yes,Explorer,0,3.62,89000,4,1,2
6662,Hardware,62,0,9,Yes,Explorer,0,1.79,80000,8,1,2
6663,Software,40,1,1,No,Sentinel,6,3.55,99000,10,1,2
6664,Hardware,41,1,2,Yes,Explorer,4,3.54,79800,7,1,2
6665,Software,27,1,1,Yes,Explorer,1,2.43,59600,4,1,2
6666,Hardware,62,0,1,No,Explorer,2,2.36,53000,7,1,2
6667,Software,54,1,7,Yes,Diplomat,3,3.6,98200,10,1,2
6668,Software,53,0,1,Yes,Diplomat,1,1.59,67000,4,1,2
6669,Software,22,0,2,Yes,Analyst,3,2.74,48000,6,1,2
6670,Hardware,28,0,2,Yes,Diplomat,2,1.18,58000,5,1,2
6671,Hardware,58,1,2,Yes,Diplomat,3,4,93400,7,1,2
6672,Hardware,26,1,5,No,Explorer,1,2.65,43800,5,1,2
6673,Hardware,38,1,2,Yes,Explorer,3,2.19,56400,7,1,2
6674,Hardware,44,0,6,Yes,Sentinel,5,3.39,110000,8,1,2
6675,Software,53,0,9,Yes,Diplomat,2,2.23,109000,8,1,2
6676,Software,24,1,1,Yes,Diplomat,1,2.7,50200,3,1,2
6677,Hardware,63,0,1,Yes,Sentinel,4,4,77000,5,1,2
6678,Hardware,60,1,2,Yes,Diplomat,2,2.84,96000,10,1,2
6679,Software,37,0,7,Yes,Diplomat,3,3.64,100000,7,1,2
6680,Software,29,0,2,Yes,Explorer,2,3.34,49000,3,1,2
6681,Hardware,40,0,3,Yes,Diplomat,2,3.57,78000,10,1,2
6682,Software,55,0,1,Yes,Explorer,3,1.4,71000,6,1,2
6683,Hardware,30,1,2,Yes,Explorer,6,4,113000,9,1,2
6684,Software,40,0,4,Yes,Diplomat,5,2.74,140000,9,1,2
6685,Hardware,41,0,7,No,Diplomat,4,2.44,97000,8,1,2
6686,Hardware,53,0,2,Yes,Analyst,1,2.25,74000,3,1,2
6687,Software,43,1,2,Yes,Explorer,5,3.9,110400,9,1,2
6688,Hardware,51,1,1,Yes,Explorer,3,3.28,61800,4,1,2
6689,Software,28,0,2,Yes,Diplomat,1,1.24,51000,7,1,2
6690,Hardware,53,0,2,No,Explorer,3,1.4,60000,4,1,2
6691,Hardware,33,0,2,No,Explorer,1,2.2,55000,8,1,2
6692,Software,25,1,2,Yes,Sentinel,0,3.86,52000,3,1,2
6693,Hardware,28,0,7,Yes,Explorer,2,1.93,56000,5,1,2
6694,Hardware,29,0,1,Yes,Sentinel,2,3.27,50000,4,1,2
6695,Hardware,34,1,2,No,Diplomat,6,1.7,73200,9,1,2
6696,Software,23,0,1,No,Explorer,3,2.94,56000,7,1,2
6697,Software,35,1,2,No,Sentinel,1,3.3,50000,4,1,2
6698,Software,45,1,1,No,Analyst,1,1.19,33000,2,1,2
6699,Software,44,0,2,Yes,Diplomat,0,3.82,90000,6,1,2
6700,Software,52,0,2,Yes,Explorer,2,2.19,85000,4,1,2
6701,Software,42,1,1,Yes,Diplomat,4,3.87,120600,10,1,2
6702,Software,41,0,1,No,Diplomat,2,3.17,78000,6,1,2
6703,Software,22,1,2,Yes,Analyst,5,2.86,51600,7,1,2
6704,Software,45,0,5,Yes,Diplomat,5,2.35,118000,7,1,2
6705,Hardware,57,0,2,Yes,Explorer,2,2.62,106000,7,1,2
6706,Hardware,33,1,5,Yes,Explorer,5,4,89400,10,1,2
6707,Hardware,60,0,2,Yes,Diplomat,2,2,97000,5,1,2
6708,Hardware,56,0,1,Yes,Diplomat,2,4,105000,8,1,2
6709,Software,38,0,4,No,Diplomat,4,3.7,95000,8,1,2
6710,Software,45,0,2,Yes,Diplomat,3,2.91,75000,8,1,2
6711,Software,44,0,2,No,Sentinel,1,2.99,65000,4,1,2
6712,Software,55,0,2,Yes,Diplomat,0,2.25,63000,3,1,2
6713,Software,53,1,2,Yes,Explorer,4,3.51,113400,8,1,2
6714,Hardware,57,0,2,Yes,Diplomat,1,1.4,64000,4,1,2
6715,Software,52,0,9,Yes,Explorer,1,1.37,48000,6,1,2
6716,Hardware,48,0,1,No,Diplomat,5,1.73,69000,9,1,2
6717,Hardware,31,0,10,Yes,Diplomat,6,1.33,96000,9,1,2
6718,Hardware,30,0,6,Yes,Diplomat,1,2.38,59000,6,1,2
6719,Software,38,1,1,Yes,Diplomat,4,3.57,79400,9,1,2
6720,Software,46,0,4,Yes,Diplomat,4,2.98,152000,9,1,2
6721,Hardware,36,0,1,Yes,Explorer,3,3.87,85000,10,1,2
6722,Hardware,59,0,2,Yes,Diplomat,1,3.21,80000,6,1,2
6723,Hardware,50,1,1,Yes,Sentinel,3,1.19,48000,3,1,2
6724,Hardware,52,1,2,Yes,Explorer,4,3.08,116600,9,1,2
6725,Software,34,1,1,Yes,Diplomat,3,3.35,73200,6,1,2
6726,Hardware,26,0,1,Yes,Explorer,3,4,87000,6,1,2
6727,Hardware,29,0,2,Yes,Sentinel,3,2.76,69000,4,1,2
6728,Hardware,32,0,2,No,Diplomat,2,2.04,59000,3,1,2
6729,Software,37,0,2,Yes,Diplomat,6,3.78,176000,10,1,2
6730,Software,50,1,7,Yes,Sentinel,6,3.29,96000,9,1,2
6731,Software,56,1,3,Yes,Explorer,3,2.75,74800,3,1,2
6732,Software,26,0,1,Yes,Diplomat,2,1.17,50000,4,1,2
6733,Hardware,28,0,1,Yes,Explorer,1,1.79,46000,3,1,2
6734,Software,44,1,2,Yes,Analyst,5,3.09,67200,8,1,2
6735,Software,52,1,2,No,Explorer,3,2.19,74600,6,1,2
6736,Software,41,0,1,Yes,Diplomat,0,3.26,51000,4,1,2
6737,Software,42,1,2,Yes,Explorer,0,3.46,48600,3,1,2
6738,Hardware,34,1,1,Yes,Sentinel,5,4,84200,9,1,2
6739,Hardware,60,0,1,Yes,Diplomat,2,2.73,93000,9,1,2
6740,Software,41,0,2,Yes,Analyst,6,1.32,84000,7,1,2
6741,Hardware,50,0,1,No,Diplomat,3,3.52,120000,8,1,2
6742,Hardware,56,1,7,Yes,Diplomat,3,2.97,57800,7,1,2
6743,Hardware,25,1,2,Yes,Diplomat,1,2.34,59000,5,1,2
6744,Hardware,39,0,11,No,Diplomat,5,2.47,68000,7,1,2
6745,Hardware,52,1,2,Yes,Explorer,1,2.69,81600,8,1,2
6746,Hardware,40,0,1,Yes,Explorer,2,3.68,99000,9,1,2
6747,Hardware,36,0,1,Yes,Sentinel,1,2.41,50000,3,1,2
6748,Software,48,1,1,Yes,Diplomat,1,3.7,72400,6,1,2
6749,Software,36,1,2,Yes,Diplomat,4,1.64,81800,7,1,2
6750,Software,33,1,1,Yes,Diplomat,1,2.55,73400,6,1,2
6751,Software,50,1,2,Yes,Explorer,1,3.81,78000,6,1,2
6752,Software,27,1,1,Yes,Diplomat,3,1.86,68600,8,1,2
6753,Software,54,0,2,Yes,Diplomat,3,1.16,62000,5,1,2
6754,Software,25,1,4,Yes,Explorer,5,3.8,81000,10,1,2
6755,Hardware,25,0,2,Yes,Diplomat,3,2.43,55000,5,1,2
6756,Hardware,25,0,1,Yes,Sentinel,2,2.87,65000,4,1,2
6757,Hardware,58,1,2,Yes,Explorer,1,3.83,65400,8,1,2
6758,Software,26,0,2,No,Analyst,1,3.54,30000,3,1,2
6759,Hardware,45,1,2,Yes,Diplomat,1,1.97,71000,6,1,2
6760,Software,33,1,1,Yes,Explorer,4,2.2,100400,10,1,2
